ATC code,Name,DDD,U,Adm.R,Note
M01AC06,meloxicam,15,mg,P,
M01AC06,meloxicam,15,mg,R,
M01AC56,"meloxicam, combinations",,,,
M01AE01,ibuprofen,1.2,g,O,
M01AE01,ibuprofen,1.2,g,P,
M01AE01,ibuprofen,1.2,g,R,
M01AE02,naproxen,0.5,g,O,
M01AE02,naproxen,0.5,g,R,
M01AE03,ketoprofen,0.15,g,O,
M01AE03,ketoprofen,0.15,g,P,
M01AE03,ketoprofen,0.15,g,R,
M01AE04,fenoprofen,1.2,g,O,
M01AE05,fenbufen,0.6,g,O,
M01AE06,benoxaprofen,,,,
M01AE07,suprofen,0.4,g,O,
M01AE08,pirprofen,0.8,g,O,
M01AE09,flurbiprofen,0.2,g,O,
M01AE09,flurbiprofen,0.2,g,R,
M01AE10,indoprofen,,,,
M01AE11,tiaprofenic acid,0.6,g,O,
M01AE11,tiaprofenic acid,0.6,g,R,
M01AE12,oxaprozin,0.9,g,O,
M01AE13,ibuproxam,,,,
M01AE14,dexibuprofen,0.8,g,O,
M01AE15,flunoxaprofen,,,,
M01AE16,alminoprofen,,,,
M01AE17,dexketoprofen,75,mg,O,
M01AE17,dexketoprofen,75,mg,P,
M01AE18,naproxcinod,,,,
M01AE51,"ibuprofen, combinations",,,,
M01AE52,naproxen and esomeprazole,0.5,g,O,Refers to naproxen
M01AE53,"ketoprofen, combinations",,,,
M01AE56,naproxen and misoprostol,,,,
M01AG01,mefenamic acid,1,g,O,
M01AG02,tolfenamic acid,0.3,g,O,
M01AG02,tolfenamic acid,0.3,g,R,
M01AG03,flufenamic acid,0.5,g,O,
M01AG04,meclofenamic acid,,,,
M01AH01,celecoxib,0.2,g,O,
M01AH02,rofecoxib,25,mg,O,
M01AH03,valdecoxib,10,mg,O,
M01AH04,parecoxib,40,mg,P,
M01AH05,etoricoxib,60,mg,O,
M01AH06,lumiracoxib,0.1,g,O,
M01AH07,polmacoxib,,,,
M01AX01,nabumetone,1,g,O,
M01AX02,niflumic acid,0.75,g,O,
M01AX04,azapropazone,0.75,g,O,
M01AX05,glucosamine,1.5,g,O,Refers to glucosamine sulfate
M01AX07,benzydamine,0.15,g,O,
M01AX07,benzydamine,0.15,g,R,
M01AX12,glucosaminoglycan polysulfate,50,mg,P,
M01AX13,proquazone,0.9,g,O,
M01AX13,proquazone,0.9,g,R,
M01AX14,orgotein,,,,
M01AX17,nimesulide,0.2,g,O,
M01AX18,feprazone,,,,
M01AX21,diacerein,,,,
M01AX22,morniflumate,,,,
M01AX23,tenidap,,,,
M01AX24,oxaceprol,,,,
M01AX25,chondroitin sulfate,,,,
M01AX26,"avocado and soyabean oil, unsaponifiables",,,,
M01AX68,"feprazone, combinations",,,,
M01BA01,phenylbutazone and corticosteroids,,,,
M01BA02,dipyrocetyl and corticosteroids,,,,
M01BA03,acetylsalicylic acid and corticosteroids,,,,
M01CA03,oxycinchophen,1.5,g,O,
M01CB01,sodium aurothiomalate,2.4,mg,P,
M01CB02,sodium aurotiosulfate,14,mg,P,
M01CB03,auranofin,6,mg,O,
M01CB04,aurothioglucose,2.4,mg,P,
M01CB05,aurotioprol,,,,
M01CC01,penicillamine,0.5,g,O,
M01CC02,bucillamine,,,,
M02AA01,phenylbutazone,,,,
M02AA02,mofebutazone,,,,
M02AA03,clofezone,,,,
M02AA04,oxyphenbutazone,,,,
M02AA05,benzydamine,,,,
M02AA06,etofenamate,,,,
M02AA07,piroxicam,,,,
M02AA08,felbinac,,,,
M02AA09,bufexamac,,,,
M02AA10,ketoprofen,,,,
M02AA11,bendazac,,,,
M02AA12,naproxen,,,,
M02AA13,ibuprofen,,,,
M02AA14,fentiazac,,,,
M02AA15,diclofenac,,,,
M02AA16,feprazone,,,,
M02AA17,niflumic acid,,,,
M02AA18,meclofenamic acid,,,,
M02AA19,flurbiprofen,,,,
M02AA21,tolmetin,,,,
M02AA22,suxibuzone,,,,
M02AA23,indometacin,,,,
M02AA24,nifenazone,,,,
M02AA25,aceclofenac,,,,
M02AA26,nimesulide,,,,
M02AA27,dexketoprofen,,,,
M02AA28,piketoprofen,,,,
M02AA29,esflurbiprofen,,,,
M02AB01,capsaicin,,,,
M02AB02,zucapsaicin,,,,
M02AX02,tolazoline,,,,
M02AX03,dimethyl sulfoxide,,,,
M02AX05,idrocilamide,,,,
M02AX06,tolperisone,,,,
M02AX10,various,,,,
M03AA01,alcuronium,,,,
M03AA02,tubocurarine,,,,
M03AA04,dimethyltubocurarine,,,,
M03AB01,suxamethonium,,,,
M03AC01,pancuronium,,,,
M03AC02,gallamine,,,,
M03AC03,vecuronium,,,,
M03AC04,atracurium,,,,
M03AC05,hexafluronium,,,,
M03AC06,pipecuronium bromide,,,,
M03AC07,doxacurium chloride,,,,
M03AC08,fazadinium bromide,,,,
M03AC09,rocuronium bromide,,,,
M03AC10,mivacurium chloride,,,,
M03AC11,cisatracurium,,,,
M03AX01,botulinum toxin,,,,
M03BA01,phenprobamate,1.6,g,O,
M03BA02,carisoprodol,1.4,g,O,
M03BA03,methocarbamol,3,g,O,
M03BA03,methocarbamol,3,g,P,
M03BA04,styramate,0.5,g,O,
M03BA05,febarbamate,0.3,g,O,
M03BA51,"phenprobamate, combinations excl. psycholeptics",,,,
M03BA52,"carisoprodol, combinations excl. psycholeptics",,,,
M03BA53,"methocarbamol, combinations excl. psycholeptics",,,,
M03BA71,"phenprobamate, combinations with psycholeptics",,,,
M03BA72,"carisoprodol, combinations with psycholeptics",,,,
M03BA73,"methocarbamol, combinations with psycholeptics",,,,
M03BB02,chlormezanone,0.6,g,O,
M03BB03,chlorzoxazone,1.5,g,O,
M03BB52,"chlormezanone, combinations excl. psycholeptics",,,,
M03BB53,"chlorzoxazone, combinations excl. psycholeptics",,,,
M03BB72,"chlormezanone, combinations with psycholeptics",,,,
M03BB73,"chlorzoxazone, combinations with psycholeptics",,,,
M03BC01,orphenadrine (citrate),0.12,g,O,
M03BC01,orphenadrine (citrate),0.12,g,P,
M03BC51,"orphenadrine, combinations",,,,
M03BX01,baclofen,50,mg,O,
M03BX01,baclofen,0.55,mg,P,
M03BX02,tizanidine,12,mg,O,
M03BX03,pridinol,6,mg,O,
M03BX04,tolperisone,0.2,g,O,
M03BX05,thiocolchicoside,,,,
M03BX06,mephenesin,,,,
M03BX07,tetrazepam,,,,
M03BX08,cyclobenzaprine,,,,
M03BX09,eperisone,0.15,g,O,
M03BX30,fenyramidol,2,g,O,
M03BX55,"thiocolchicoside, combinations",,,,
M03CA01,dantrolene,0.1,g,O,
M04AA01,allopurinol,0.4,g,O,
M04AA01,allopurinol,0.4,g,P,
M04AA02,tisopurine,,,,
M04AA03,febuxostat,80,mg,O,
M04AA51,"allopurinol, combinations",,,,
M04AB01,probenecid,1,g,O,
M04AB02,sulfinpyrazone,0.3,g,O,
M04AB03,benzbromarone,0.1,g,O,
M04AB04,isobromindione,,,,
M04AB05,lesinurad,0.2,g,O,
M04AC01,colchicine,1,mg,O,
M04AC01,colchicine,1,mg,P,
M04AC02,cinchophen,1,g,O,
M04AX01,urate oxidase,,,,
M04AX02,pegloticase,0.57,mg,P,
M05BA01,etidronic acid,0.4,g,O,
M05BA01,etidronic acid,1.5,g,P,course dose
M05BA02,clodronic acid,1.6,g,O,
M05BA02,clodronic acid,1.5,g,P,course dose
M05BA03,pamidronic acid,60,mg,P,course dose
M05BA04,alendronic acid,10,mg,O,
M05BA05,tiludronic acid,0.4,g,O,
M05BA06,ibandronic acid,5,mg,O,
M05BA06,ibandronic acid,6,mg,P,course dose
M05BA07,risedronic acid,5,mg,O,
M05BA08,zoledronic acid,4,mg,P,
M05BB01,"etidronic acid and calcium, sequential",0.4,g,O,Refers to etidronic acid
M05BB02,"risedronic acid and calcium, sequential",,,,
M05BB03,alendronic acid and colecalciferol,10,mg,O,Refers to alendronic acid
M05BB04,"risedronic acid, calcium and colecalciferol, sequential",5,mg,O,Refers to risedronic acid
M05BB05,"alendronic acid, calcium and colecalciferol, sequential",10,mg,O,Refers to alendronic acid
M05BB06,"alendronic acid and alfacalcidol, sequential",10,mg,O,Refers to alendronic acid
M05BB07,risedronic acid and colecalciferol,,,,
M05BB08,"zoledronic acid, calcium and colecalciferol, sequential",,,,
M05BB09,ibandronic acid and colecalciferol,,,,
M05BC01,dibotermin alfa,,,,
M05BC02,eptotermin alfa,,,,
M05BX01,ipriflavone,,,,
M05BX02,aluminium chlorohydrate,,,,
M05BX03,strontium ranelate,2,g,O,
M05BX04,denosumab,0.33,mg,P,
M05BX05,burosumab,,,,
M05BX06,romosozumab,,,,
M05BX53,strontium ranelate and colecalciferol,,,,
M09AA01,hydroquinine,0.2,g,O,
M09AA72,"quinine, combinations with psycholeptics",,,,
M09AB01,chymopapain,,,,
M09AB02,collagenase clostridium histolyticum,0.9,mg,P,
M09AB03,bromelains,,,,
M09AB52,"trypsin, combinations",,,,
M09AX01,hyaluronic acid,3.6,mg,P,intraarticular
M09AX02,"chondrocytes, autologous",,,,
M09AX03,ataluren,2.8,g,O,
M09AX04,drisapersen,,,,
M09AX05,aceneuramic acid,,,,
M09AX06,eteplirsen,,,,
M09AX07,nusinersen,0.1,mg,P,
M09AX08,golodirsen,,,,
M09AX09,onasemnogene abeparvovec,,,,
M09AX10,risdiplam,,,,
M09AX11,palovarotene,,,,
N01AA01,diethyl ether,,,,
N01AA02,vinyl ether,,,,
N01AB01,halothane,,,,
N01AB02,chloroform,,,,
N01AB04,enflurane,,,,
N01AB05,trichloroethylene,,,,
N01AB06,isoflurane,,,,
N01AB07,desflurane,,,,
N01AB08,sevoflurane,,,,
N01AF01,methohexital,,,,
N01AF02,hexobarbital,,,,
N01AF03,thiopental,,,,
N01AG01,narcobarbital,,,,
N01AH01,fentanyl,,,,
N01AH02,alfentanil,,,,
N01AH03,sufentanil,,,,
N01AH04,phenoperidine,,,,
N01AH05,anileridine,,,,
N01AH06,remifentanil,,,,
N01AH51,"fentanyl, combinations",,,,
N01AX03,ketamine,,,,
N01AX04,propanidid,,,,
N01AX05,alfaxalone,,,,
N01AX07,etomidate,,,,
N01AX10,propofol,,,,
N01AX11,sodium oxybate,,,,
N01AX13,nitrous oxide,,,,
N01AX14,esketamine,,,,
N01AX15,xenon,,,,
N01AX63,"nitrous oxide, combinations",,,,
N01BA01,metabutethamine,,,,
N01BA02,procaine,,,,
N01BA03,tetracaine,,,,
N01BA04,chloroprocaine,,,,
N01BA05,benzocaine,,,,
N01BA52,"procaine, combinations",,,,
N01BA53,"tetracaine, combinations",,,,
N01BB01,bupivacaine,,,,
N01BB02,lidocaine,,,,
N01BB03,mepivacaine,,,,
N01BB04,prilocaine,,,,
N01BB05,butanilicaine,,,,
N01BB06,cinchocaine,,,,
N01BB07,etidocaine,,,,
N01BB08,articaine,,,,
N01BB09,ropivacaine,,,,
N01BB10,levobupivacaine,,,,
N01BB20,combinations,,,,
N01BB51,"bupivacaine, combinations",,,,
N01BB52,"lidocaine, combinations",,,,
N01BB53,"mepivacaine, combinations",,,,
N01BB54,"prilocaine, combinations",,,,
N01BB57,"etidocaine, combinations",,,,
N01BB58,"articaine, combinations",,,,
N01BB59,bupivacaine and meloxicam,,,,
N01BC01,cocaine,,,,
N01BX01,ethyl chloride,,,,
N01BX02,dyclonine,,,,
N01BX03,phenol,,,,
N01BX04,capsaicin,,,,
N02AA01,morphine,0.1,g,O,
N02AA01,morphine,30,mg,P,
N02AA01,morphine,30,mg,R,
N02AA02,opium,,,,
N02AA03,hydromorphone,20,mg,O,
N02AA03,hydromorphone,4,mg,P,
N02AA03,hydromorphone,4,mg,R,
N02AA04,nicomorphine,30,mg,O,
N02AA04,nicomorphine,30,mg,P,
N02AA04,nicomorphine,30,mg,R,
N02AA05,oxycodone,75,mg,O,
N02AA05,oxycodone,30,mg,P,
N02AA08,dihydrocodeine,0.15,g,O,
N02AA10,papaveretum,,,,
N02AA11,oxymorphone,,,,
N02AA51,"morphine, combinations",,,,
N02AA53,hydromorphone and naloxone,,,,
N02AA55,oxycodone and naloxone,75,mg,O,Refers to oxycodone
N02AA56,oxycodone and naltrexone,,,,
N02AA58,"dihydrocodeine, combinations",,,,
N02AA59,"codeine, combinations excl. psycholeptics",,,,
N02AA79,"codeine, combinations with psycholeptics",,,,
N02AB01,ketobemidone,50,mg,O,
N02AB01,ketobemidone,50,mg,P,
N02AB02,pethidine,0.4,g,O,
N02AB02,pethidine,0.4,g,P,
N02AB02,pethidine,0.4,g,R,
N02AB03,fentanyl,0.6,mg,N,
N02AB03,fentanyl,0.6,mg,SL,
N02AB03,fentanyl,1.2,mg,TD,
N02AB52,"pethidine, combinations excl. psycholeptics",,,,
N02AB72,"pethidine, combinations with psycholeptics",,,,
N02AC01,dextromoramide,20,mg,O,
N02AC01,dextromoramide,20,mg,P,
N02AC01,dextromoramide,40,mg,R,
N02AC03,piritramide,45,mg,P,
N02AC04,dextropropoxyphene,0.2,g,O,chloride
N02AC04,dextropropoxyphene,0.3,g,O,napsylate
N02AC05,bezitramide,15,mg,O,
N02AC52,"methadone, combinations excl. psycholeptics",,,,
N02AC54,"dextropropoxyphene, combinations excl. psycholeptics",,,,
N02AC74,"dextropropoxyphene, combinations with psycholeptics",,,,
N02AD01,pentazocine,0.2,g,O,
N02AD01,pentazocine,0.2,g,P,
N02AD02,phenazocine,3,mg,P,
N02AE01,buprenorphine,1.2,mg,P,
N02AE01,buprenorphine,1.2,mg,SL,
N02AE01,buprenorphine,1.2,mg,TD,
N02AF01,butorphanol,12,mg,P,
N02AF02,nalbuphine,80,mg,P,
N02AG01,morphine and antispasmodics,,,,
N02AG02,ketobemidone and antispasmodics,,,,
N02AG03,pethidine and antispasmodics,,,,
N02AG04,hydromorphone and antispasmodics,,,,
N02AJ01,dihydrocodeine and paracetamol,,,,
N02AJ02,dihydrocodeine and acetylsalicylic acid,,,,
N02AJ03,dihydrocodeine and other non-opioid analgesics,,,,
N02AJ06,codeine and paracetamol,,,,
N02AJ07,codeine and acetylsalicylic acid,,,,
N02AJ08,codeine and ibuprofen,,,,
N02AJ09,codeine and other non-opioid analgesics,,,,
N02AJ13,tramadol and paracetamol,,,,
N02AJ14,tramadol and dexketoprofen,,,,
N02AJ15,tramadol and other non-opioid analgesics,,,,
N02AJ17,oxycodone and paracetamol,,,,
N02AJ18,oxycodone and acetylsalicylic acid,,,,
N02AJ19,oxycodone and ibuprofen,,,,
N02AX01,tilidine,0.2,g,O,
N02AX01,tilidine,0.2,g,P,
N02AX02,tramadol,0.3,g,O,
N02AX02,tramadol,0.3,g,P,
N02AX02,tramadol,0.3,g,R,
N02AX03,dezocine,,,,
N02AX05,meptazinol,1.2,g,O,
N02AX05,meptazinol,1.2,g,P,
N02AX06,tapentadol,0.4,g,O,
N02BA01,acetylsalicylic acid,3,g,O,
N02BA01,acetylsalicylic acid,1,g,P,Expressed as lysine acetylsalisylate
N02BA01,acetylsalicylic acid,3,g,R,
N02BA02,aloxiprin,3,g,O,
N02BA03,choline salicylate,3,g,O,
N02BA04,sodium salicylate,3,g,O,
N02BA05,salicylamide,3,g,O,
N02BA06,salsalate,3,g,O,
N02BA07,ethenzamide,3,g,O,
N02BA08,morpholine salicylate,,,,
N02BA09,dipyrocetyl,3,g,O,
N02BA10,benorilate,3,g,O,
N02BA11,diflunisal,0.75,g,O,
N02BA12,potassium salicylate,7,g,O,
N02BA14,guacetisal,,,,
N02BA15,carbasalate calcium,3.6,g,O,
N02BA16,imidazole salicylate,,,,
N02BA51,"acetylsalicylic acid, combinations excl. psycholeptics",,,,
N02BA55,"salicylamide, combinations excl. psycholeptics",,,,
N02BA57,"ethenzamide, combinations excl. psycholeptics",,,,
N02BA59,"dipyrocetyl, combinations excl. psycholeptics",,,,
N02BA65,carbasalate calcium combinations excl. psycholeptics,,,,
N02BA71,"acetylsalicylic acid, combinations with psycholeptics",,,,
N02BA75,"salicylamide, combinations with psycholeptics",,,,
N02BA77,"ethenzamide, combinations with psycholeptics",,,,
N02BA79,"dipyrocetyl, combinations with psycholeptics",,,,
N02BB01,phenazone,3,g,O,
N02BB02,metamizole sodium,3,g,O,
N02BB02,metamizole sodium,3,g,P,
N02BB02,metamizole sodium,3,g,R,
N02BB03,aminophenazone,0.5,g,R,
N02BB04,propyphenazone,3,g,R,
N02BB05,nifenazone,,,,
N02BB51,"phenazone, combinations excl. psycholeptics",3,g,O,Refers to phenazone
N02BB52,"metamizole sodium, combinations excl. psycholeptics",,,,
N02BB53,"aminophenazone, combinations excl. psycholeptics",,,,
N02BB54,"propyphenazone, combinations excl. psycholeptics",3,g,O,Refers to propyphenazone
N02BB71,"phenazone, combinations with psycholeptics",,,,
N02BB72,"metamizole sodium, combinations with psycholeptics",,,,
N02BB73,"aminophenazone, combinations with psycholeptics",,,,
N02BB74,"propyphenazone, combinations with psycholeptics",,,,
N02BE01,paracetamol,3,g,O,
N02BE01,paracetamol,3,g,P,
N02BE01,paracetamol,3,g,R,
N02BE03,phenacetin,1.8,g,O,
N02BE04,bucetin,,,,
N02BE05,propacetamol,6,g,P,
N02BE51,"paracetamol, combinations excl. psycholeptics",,,,
N02BE53,"phenacetin, combinations excl. psycholeptics",,,,
N02BE54,"bucetin, combinations excl. psycholeptics",,,,
N02BE71,"paracetamol, combinations with psycholeptics",,,,
N02BE73,"phenacetin, combinations with psycholeptics",,,,
N02BE74,"bucetin, combinations with psycholeptics",,,,
N02BG02,rimazolium,0.9,g,O,
N02BG03,glafenine,0.8,g,O,
N02BG04,floctafenine,1,g,O,
N02BG05,viminol,,,,
N02BG06,nefopam,,,,
N02BG07,flupirtine,0.4,g,O,
N02BG08,ziconotide,12,mcg,P,
N02BG09,methoxyflurane,,,,
N02BG10,cannabinoids,,,,
N02BG11,mirogabalin,,,,
N02CA01,dihydroergotamine,1,mg,N,
N02CA01,dihydroergotamine,4,mg,O,
N02CA01,dihydroergotamine,4,mg,P,
N02CA02,ergotamine,4,mg,Inhal.aerosol,
N02CA02,ergotamine,4,mg,O,
N02CA02,ergotamine,4,mg,P,
N02CA02,ergotamine,4,mg,R,
N02CA02,ergotamine,4,mg,SL,
N02CA04,methysergide,4,mg,O,
N02CA07,lisuride,,,,
N02CA51,"dihydroergotamine, combinations",,,,
N02CA52,"ergotamine, combinations excl. psycholeptics",4,mg,O,Refers to ergotamine
N02CA72,"ergotamine, combinations with psycholeptics",4,mg,O,Refers to ergotamine
N02CB01,flumedroxone,20,mg,O,
N02CC01,sumatriptan,20,mg,N,
N02CC01,sumatriptan,50,mg,O,
N02CC01,sumatriptan,6,mg,P,
N02CC01,sumatriptan,25,mg,R,
N02CC02,naratriptan,2.5,mg,O,
N02CC03,zolmitriptan,2.5,mg,N,
N02CC03,zolmitriptan,2.5,mg,O,
N02CC04,rizatriptan,10,mg,O,
N02CC05,almotriptan,12.5,mg,O,
N02CC06,eletriptan,40,mg,O,
N02CC07,frovatriptan,2.5,mg,O,
N02CD01,erenumab,2.5,mg,P,
N02CD02,galcanezumab,4,mg,P,
N02CD03,fremanezumab,7.5,mg,P,
N02CX01,pizotifen,1.5,mg,O,
N02CX02,clonidine,0.1,mg,O,
N02CX03,iprazochrome,24,mg,O,
N02CX05,dimetotiazine,,,,
N02CX06,oxetorone,,,,
N03AA01,methylphenobarbital,0.5,g,O,
N03AA02,phenobarbital,0.1,g,O,
N03AA02,phenobarbital,0.1,g,P,
N03AA03,primidone,1.25,g,O,
N03AA04,barbexaclone,,,,
N03AA30,metharbital,0.2,g,O,
N03AB01,ethotoin,2.5,g,O,
N03AB02,phenytoin,0.3,g,O,
N03AB02,phenytoin,0.3,g,P,
N03AB03,amino(diphenylhydantoin) valeric acid,0.3,g,O,
N03AB04,mephenytoin,0.4,g,O,
N03AB05,fosphenytoin,0.45,g,P,
N03AB52,"phenytoin, combinations",,,,
N03AB54,"mephenytoin, combinations",,,,
N03AC01,paramethadione,0.9,g,O,
N03AC02,trimethadione,1.5,g,O,
N03AC03,ethadione,,,,
N03AD01,ethosuximide,1.25,g,O,
N03AD02,phensuximide,2,g,O,
N03AD03,mesuximide,0.9,g,O,
N03AD51,"ethosuximide, combinations",,,,
N03AE01,clonazepam,8,mg,O,
N03AE01,clonazepam,8,mg,P,
N03AF01,carbamazepine,1,g,O,
N03AF01,carbamazepine,1,g,R,
N03AF02,oxcarbazepine,1,g,O,
N03AF03,rufinamide,1.4,g,O,
N03AF04,eslicarbazepine,0.8,g,O,
N03AG01,valproic acid,1.5,g,O,
N03AG01,valproic acid,1.5,g,P,
N03AG01,valproic acid,1.5,g,R,
N03AG02,valpromide,1.5,g,O,
N03AG03,aminobutyric acid,1,g,O,
N03AG03,aminobutyric acid,1,g,P,
N03AG04,vigabatrin,2,g,O,
N03AG05,progabide,,,,
N03AG06,tiagabine,30,mg,O,
N03AX03,sultiame,0.4,g,O,
N03AX07,phenacemide,1.5,g,O,
N03AX09,lamotrigine,0.3,g,O,
N03AX10,felbamate,2.4,g,O,
N03AX11,topiramate,0.3,g,O,
N03AX12,gabapentin,1.8,g,O,
N03AX13,pheneturide,,,,
N03AX14,levetiracetam,1.5,g,O,
N03AX14,levetiracetam,1.5,g,P,
N03AX15,zonisamide,0.2,g,O,
N03AX16,pregabalin,0.3,g,O,
N03AX17,stiripentol,1,g,O,
N03AX18,lacosamide,0.3,g,O,
N03AX18,lacosamide,0.3,g,P,
N03AX19,carisbamate,,,,
N03AX21,retigabine,0.9,g,O,
N03AX22,perampanel,8,mg,O,
N03AX23,brivaracetam,0.1,g,O,
N03AX23,brivaracetam,0.1,g,P,
N03AX24,cannabidiol,,,,
N03AX25,cenobamate,0.2,g,O,
N03AX26,fenfluramine,,,,
N03AX30,beclamide,,,,
N04AA01,trihexyphenidyl,10,mg,O,
N04AA02,biperiden,10,mg,O,
N04AA02,biperiden,10,mg,P,
N04AA03,metixene,40,mg,O,
N04AA04,procyclidine,25,mg,O,
N04AA04,procyclidine,25,mg,P,
N04AA05,profenamine,,,,
N04AA08,dexetimide,0.5,mg,O,
N04AA08,dexetimide,0.125,mg,P,
N04AA09,phenglutarimide,,,,
N04AA10,mazaticol,,,,
N04AA11,bornaprine,,,,
N04AA12,tropatepine,,,,
N04AB01,etanautine,,,,
N04AB02,orphenadrine (chloride),0.2,g,O,
N04AB02,orphenadrine (chloride),0.2,g,P,
N04AC01,benzatropine,2,mg,O,
N04AC01,benzatropine,2,mg,P,
N04AC30,etybenzatropine,9,mg,O,
N04BA01,levodopa,3.5,g,O,
N04BA02,levodopa and decarboxylase inhibitor,0.6,g,O,Refers to levodopa
N04BA03,"levodopa, decarboxylase inhibitor and COMT inhibitor",0.45,g,O,Refers to levodopa
N04BA04,melevodopa,,,,
N04BA05,melevodopa and decarboxylase inhibitor,,,,
N04BA06,etilevodopa and decarboxylase inhibitor,,,,
N04BB01,amantadine,0.2,g,O,
N04BC01,bromocriptine,40,mg,O,
N04BC02,pergolide,3,mg,O,
N04BC03,dihydroergocryptine mesylate,,,,
N04BC04,ropinirole,6,mg,O,
N04BC05,pramipexole,2.5,mg,O,hydrochloride
N04BC06,cabergoline,3,mg,O,
N04BC07,apomorphine,20,mg,P,
N04BC08,piribedil,0.2,g,O,
N04BC09,rotigotine,6,mg,TD,patch
N04BD01,selegiline,5,mg,O,
N04BD02,rasagiline,1,mg,O,
N04BD03,safinamide,75,mg,O,
N04BX01,tolcapone,0.45,g,O,
N04BX02,entacapone,1,g,O,
N04BX03,budipine,,,,
N04BX04,opicapone,50,mg,O,
N04CX01,istradefylline,,,,
N05AA01,chlorpromazine,0.3,g,O,
N05AA01,chlorpromazine,0.1,g,P,
N05AA01,chlorpromazine,0.3,g,R,
N05AA02,levomepromazine,0.3,g,O,
N05AA02,levomepromazine,0.1,g,P,
N05AA03,promazine,0.3,g,O,
N05AA03,promazine,0.1,g,P,
N05AA04,acepromazine,0.1,g,O,
N05AA04,acepromazine,50,mg,P,
N05AA05,triflupromazine,0.1,g,O,
N05AA05,triflupromazine,0.1,g,P,
N05AA06,cyamemazine,,,,
N05AA07,chlorproethazine,,,,
N05AB01,dixyrazine,50,mg,O,
N05AB01,dixyrazine,30,mg,P,
N05AB02,fluphenazine,10,mg,O,
N05AB02,fluphenazine,1,mg,P,depot
N05AB03,perphenazine,30,mg,O,
N05AB03,perphenazine,7,mg,P,depot
N05AB03,perphenazine,10,mg,P,
N05AB03,perphenazine,16,mg,R,
N05AB04,prochlorperazine,0.1,g,O,
N05AB04,prochlorperazine,50,mg,P,
N05AB04,prochlorperazine,0.1,g,R,
N05AB05,thiopropazate,60,mg,O,
N05AB06,trifluoperazine,20,mg,O,
N05AB06,trifluoperazine,8,mg,P,
N05AB06,trifluoperazine,20,mg,R,
N05AB07,acetophenazine,50,mg,O,
N05AB08,thioproperazine,75,mg,O,
N05AB08,thioproperazine,20,mg,P,
N05AB09,butaperazine,10,mg,O,
N05AB10,perazine,0.1,g,O,
N05AB10,perazine,0.1,g,P,
N05AC01,periciazine,50,mg,O,
N05AC01,periciazine,20,mg,P,
N05AC02,thioridazine,0.3,g,O,
N05AC03,mesoridazine,0.2,g,O,
N05AC03,mesoridazine,0.2,g,P,
N05AC04,pipotiazine,10,mg,O,
N05AC04,pipotiazine,5,mg,P,depot
N05AD01,haloperidol,8,mg,O,
N05AD01,haloperidol,8,mg,P,
N05AD01,haloperidol,3.3,mg,P,depot
N05AD02,trifluperidol,2,mg,O,
N05AD03,melperone,0.3,g,O,
N05AD03,melperone,0.3,g,P,
N05AD04,moperone,20,mg,O,
N05AD04,moperone,20,mg,P,
N05AD05,pipamperone,0.2,g,O,
N05AD06,bromperidol,10,mg,O,
N05AD06,bromperidol,10,mg,P,
N05AD06,bromperidol,3.3,mg,P,depot
N05AD07,benperidol,1.5,mg,O,
N05AD08,droperidol,2.5,mg,P,
N05AD09,fluanisone,,,,
N05AE01,oxypertine,0.12,g,O,
N05AE02,molindone,50,mg,O,
N05AE03,sertindole,16,mg,O,
N05AE04,ziprasidone,80,mg,O,
N05AE04,ziprasidone,40,mg,P,
N05AE05,lurasidone,60,mg,O,as hydrochloride
N05AF01,flupentixol,6,mg,O,
N05AF01,flupentixol,4,mg,P,depot
N05AF02,clopenthixol,0.1,g,O,
N05AF02,clopenthixol,0.1,g,P,
N05AF03,chlorprothixene,0.3,g,O,
N05AF03,chlorprothixene,50,mg,P,
N05AF04,tiotixene,30,mg,O,
N05AF05,zuclopenthixol,30,mg,O,
N05AF05,zuclopenthixol,15,mg,P,depot
N05AF05,zuclopenthixol,30,mg,P,
N05AG01,fluspirilene,0.7,mg,P,depot
N05AG02,pimozide,4,mg,O,
N05AG03,penfluridol,6,mg,O,
N05AH01,loxapine,9.1,mg,Inhal.powder,delivered dose
N05AH01,loxapine,0.1,g,O,
N05AH02,clozapine,0.3,g,O,
N05AH02,clozapine,0.3,g,P,
N05AH03,olanzapine,10,mg,O,
N05AH03,olanzapine,10,mg,P,
N05AH03,olanzapine,10,mg,P,depot
N05AH04,quetiapine,0.4,g,O,
N05AH05,asenapine,20,mg,O,
N05AH06,clotiapine,80,mg,O,
N05AH06,clotiapine,80,mg,P,
N05AL01,sulpiride,0.8,g,O,
N05AL01,sulpiride,0.8,g,P,
N05AL02,sultopride,1.2,g,O,
N05AL03,tiapride,0.4,g,O,
N05AL03,tiapride,0.4,g,P,
N05AL04,remoxipride,0.3,g,O,
N05AL04,remoxipride,0.3,g,P,
N05AL05,amisulpride,0.4,g,O,
N05AL06,veralipride,,,,
N05AL07,levosulpiride,0.4,g,O,
N05AN01,lithium,24,mmol,O,
N05AX07,prothipendyl,0.24,g,O,
N05AX07,prothipendyl,0.24,g,P,
N05AX08,risperidone,5,mg,O,
N05AX08,risperidone,2.7,mg,P,depot
N05AX10,mosapramine,,,,
N05AX11,zotepine,0.2,g,O,
